Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price: Sales-Rank 
2016/02/21:18:20:32 0415662869 3419 2709 3050 50729
2016/02/21:20:20:13 0415662869 3419 2709 3050 50813
2016/02/21:22:32:03 0415662869 3419 2709 3050 20359
2016/02/21:23:42:47 0415662869 3419 2709 3050 20932
2016/02/22:07:54:28 0415662869 3419 2709 3050 51652
2016/02/22:09:57:58 0415662869 3419 2709 3050 47863
2016/02/22:11:09:07 0415662869 3419 2709 3050 52109
2016/02/22:12:06:49 0415662869 3419 2709 3050 52109
2016/02/22:15:27:18 0415662869 3419 2709 3050 52958
2016/02/22:16:50:00 0415662869 3419 2709 3050 52991
2016/02/23:09:38:08 0415662869 3419 2709 3050 10935
2016/02/23:11:04:28 0415662869 3419 2709 3050 13473
2016/02/23:12:07:26 0415662869 3419 2709 3050 13946
2016/02/23:13:57:52 0415662869 3419 2709 3050 14726
2016/02/23:15:13:25 0415662869 3419 2709 3050 16060
2016/02/23:16:12:11 0415662869 3419 2709 3050 16060
2016/02/23:17:32:48 0415662869 3419 2709 3050 19066
2016/02/24:09:21:53 0415662869 3419 2709 3050 21794
2016/02/24:11:25:02 0415662869 3419 2709 3050 22995
2016/02/24:13:14:50 0415662869 3419 2709 3050 22870
2016/02/24:14:19:09 0415662869 3419 2709 3050 22870
2016/02/24:16:54:31 0415662869 3419 2809 3050 22871
2016/02/24:19:47:26 0415662869 3419 2809 3050 12749
2016/02/24:21:15:53 0415662869 3419 2809 3050 21027
2016/02/24:22:48:55 0415662869 3419 2809 3052 21027
2016/02/24:23:11:44 0415662869 3419 2809 3052 21027
2016/02/25:08:12:19 0415662869 3419 2809 3052 14334
2016/02/25:09:05:49 0415662869 3419 2809 3052 14334
2016/02/25:10:15:54 0415662869 3419 2809 3052 15015
2016/02/25:11:41:01 0415662869 3419 2809 3052 15715
2016/02/25:15:25:53 0415662869 3419 2809 3050 18322
2016/02/25:16:58:17 0415662869 3419 2809 3050 22194
2016/02/25:19:08:07 0415662869 3419 2809 3050 22194
2016/02/25:21:40:39 0415662869 3419 2809 3050 15232
2016/02/25:22:37:46 0415662869 3419 2809 3050 15232
2016/02/26:07:37:09 0415662869 3419 2809 3050 30864
