Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price: Sales-Rank
2016/03/05:11:55:54 1573310581 0 198811 1725 0
2016/03/05:12:20:14 1573310581 0 198811 1725 0
2016/03/05:12:40:28 1573310581 0 198811 1725 0
2016/03/05:12:56:17 1573310581 0 198811 1725 0
2016/03/05:17:42:08 1573310581 0 198811 1725 0
2016/03/05:19:31:35 1573310581 0 198811 1725 0
2016/03/05:20:20:35 1573310581 0 198811 1725 0
2016/03/05:21:51:10 1573310581 0 198811 1725 0
2016/03/05:23:11:59 1573310581 0 198811 1725 0
2016/03/06:03:52:19 1573310581 0 198811 1725 0
2016/03/06:08:38:59 1573310581 0 198811 1725 0
2016/03/06:09:42:49 1573310581 0 198811 1725 0
2016/03/06:10:35:15 1573310581 0 198811 1725 0
2016/03/06:11:30:30 1573310581 0 198811 1725 0
2016/03/06:14:31:21 1573310581 0 198811 1725 0
2016/03/06:14:46:22 1573310581 0 198811 1725 0
2016/03/06:15:53:58 1573310581 0 198811 1725 0
2016/03/06:16:37:07 1573310581 0 198811 1725 0
2016/03/06:17:51:31 1573310581 0 198811 1725 0
2016/03/06:20:48:48 1573310581 0 198811 1725 0
2016/03/06:22:33:57 1573310581 0 198811 1725 0
2016/03/06:22:57:48 1573310581 0 198811 1725 0
2016/03/06:23:09:30 1573310581 0 198811 1725 0
2016/03/07:07:38:46 1573310581 0 198811 1725 0
2016/03/07:09:29:25 1573310581 0 198811 1725 0
2016/03/07:10:53:35 1573310581 0 198811 1725 0
2016/03/07:11:32:01 1573310581 0 198811 1725 0
2016/03/07:12:36:13 1573310581 0 198811 1725 0
2016/03/07:14:02:05 1573310581 0 198811 1725 0
2016/03/07:15:31:19 1573310581 0 198811 1725 0
2016/03/07:16:20:55 1573310581 0 198811 1725 0
2016/03/07:16:58:22 1573310581 0 198811 1725 0
2016/03/07:19:10:54 1573310581 0 198811 1725 0
2016/03/07:22:42:44 1573310581 0 198811 1724 0
2016/03/07:23:49:49 1573310581 0 198811 1724 0
2016/03/08:07:44:05 1573310581 0 99911 1724 0
2016/03/08:09:06:43 1573310581 0 99911 1724 0
2016/03/08:11:57:07 1573310581 0 99911 1724 0
2016/03/08:13:14:15 1573310581 0 99911 1724 0
2016/03/08:14:41:45 1573310581 0 99911 1724 0
2016/03/08:17:17:00 1573310581 0 99911 1724 0
2016/03/08:19:44:09 1573310581 0 99911 1724 0
2016/03/09:07:48:28 1573310581 0 99911 1724 0
2016/03/09:09:58:50 1573310581 0 99911 1724 0
2016/03/09:10:54:29 1573310581 0 99911 1724 0
2016/03/09:15:04:14 1573310581 0 99911 1724 0
2016/03/09:15:55:15 1573310581 0 99911 1724 0
2016/03/09:18:43:24 1573310581 0 99911 1724 0
2016/03/09:20:00:59 1573310581 0 99911 1725 0
2016/03/09:20:28:45 1573310581 0 99911 1725 0
2016/03/09:21:18:01 1573310581 0 99911 1725 0
2016/03/09:22:34:28 1573310581 0 99911 1725 0
2016/03/09:22:46:21 1573310581 0 99911 1725 0
2016/03/09:23:26:25 1573310581 0 99911 1725 0
2016/03/09:23:47:38 1573310581 0 99911 1725 0
2016/03/10:05:05:19 1573310581 0 99911 1725 0
2016/03/10:07:52:20 1573310581 0 99911 1725 0
2016/03/10:09:39:37 1573310581 0 99911 1725 0
2016/03/10:11:09:11 1573310581 0 99911 1725 0
2016/03/10:11:59:32 1573310581 0 99911 1725 0
2016/03/10:12:27:18 1573310581 0 99911 1725 0
2016/03/10:13:52:34 1573310581 0 99911 1725 0
2016/03/10:14:05:44 1573310581 0 99911 1725 0
2016/03/10:15:31:39 1573310581 0 99911 1725 0
2016/03/10:16:40:51 1573310581 0 99911 1725 0
2016/03/10:19:18:14 1573310581 0 99911 1725 0
2016/03/10:20:21:41 1573310581 0 99911 1725 0
2016/03/10:22:56:44 1573310581 0 99911 1725 0
2016/03/11:07:49:32 1573310581 0 99911 1725 0
2016/03/11:09:51:03 1573310581 0 99911 1725 0
2016/03/11:13:42:42 1573310581 0 99911 1725 0
2016/03/11:15:53:42 1573310581 0 99911 1725 0
2016/03/11:16:49:34 1573310581 0 99911 1725 0
2016/03/11:17:30:18 1573310581 0 99911 1725 0
2016/03/11:19:36:49 1573310581 0 99911 1725 0
2016/03/11:22:49:03 1573310581 0 99911 1725 0
2016/03/12:12:12:58 1573310581 0 99911 1725 0
2016/03/12:13:48:32 1573310581 0 99911 1725 0
2016/03/12:18:55:40 1573310581 0 99911 1725 0
2016/03/13:09:30:03 1573310581 0 99911 1725 0
2016/03/13:11:14:47 1573310581 0 99911 1725 0
2016/03/13:16:22:31 1573310581 0 99911 1725 0
2016/03/13:18:16:28 1573310581 0 99911 1725 0
2016/03/13:19:46:49 1573310581 0 99911 1725 0
2016/03/13:22:45:13 1573310581 0 99911 1725 0
2016/03/14:07:49:14 1573310581 0 99911 1725 0
2016/03/14:09:00:21 1573310581 0 99911 1725 0
2016/03/14:09:38:26 1573310581 0 99911 1725 0
2016/03/14:10:14:57 1573310581 0 99911 1725 0
2016/03/15:14:49:29 1573310581 0 99911 1725 0
2016/03/15:17:32:34 1573310581 0 99911 1725 0
2016/03/15:18:50:31 1573310581 0 99911 1725 0
2016/03/15:20:14:36 1573310581 0 99911 1725 0
2016/03/15:20:49:05 1573310581 0 99911 1725 0
2016/03/15:22:44:21 1573310581 0 99911 1725 0
2016/03/16:00:35:21 1573310581 0 99911 1725 0
2016/03/16:08:13:03 1573310581 0 99911 1725 0
2016/03/16:21:39:41 1573310581 0 99911 1725 0
2016/03/16:23:30:38 1573310581 0 99911 1725 0
2016/03/17:07:32:38 1573310581 0 99911 1725 0
2016/03/17:08:59:15 1573310581 0 99911 1725 0
2016/03/17:13:48:43 1573310581 0 99911 1725 0
2016/03/17:14:38:59 1573310581 0 99911 1725 0
2016/03/17:16:04:38 1573310581 0 99911 1725 0
2016/03/17:17:23:08 1573310581 0 99911 1725 0
2016/03/17:18:25:23 1573310581 0 99911 1725 0
2016/03/17:22:29:12 1573310581 0 99911 1725 0
2016/03/18:07:43:59 1573310581 0 99911 1725 0
2016/03/18:08:56:03 1573310581 0 99911 1725 0
2016/03/18:13:47:43 1573310581 0 99911 1725 0
2016/03/19:00:40:24 1573310581 0 99911 1725 0
2016/03/19:10:44:17 1573310581 0 99911 1725 0
2016/03/19:13:11:03 1573310581 0 99911 1725 0
2016/03/19:21:04:26 1573310581 0 99911 1725 0
2016/03/19:23:42:12 1573310581 0 99911 1725 0
2016/03/20:08:14:22 1573310581 0 99911 1725 0
2016/03/20:09:55:03 1573310581 0 99911 1725 0
2016/03/20:12:16:02 1573310581 0 99911 1725 0
2016/03/20:13:45:23 1573310581 0 99911 1725 0
2016/03/20:14:42:47 1573310581 0 99911 1725 0
2016/03/20:18:05:51 1573310581 0 99911 1725 0
2016/03/20:20:05:00 1573310581 0 99911 1725 0
2016/03/20:21:53:28 1573310581 0 99911 1725 0
2016/03/21:08:15:06 1573310581 0 99911 1725 0
2016/03/21:09:25:00 1573310581 0 99911 1725 0
2016/03/21:10:15:51 1573310581 0 99911 1725 0
2016/03/21:18:00:58 1573310581 0 99911 1725 0
2016/03/21:19:21:01 1573310581 0 99911 1725 0
2016/03/21:23:07:55 1573310581 0 99911 1725 0
2016/03/22:10:14:03 1573310581 0 99911 1725 0
2016/03/22:11:04:49 1573310581 0 99911 1725 0
2016/03/23:08:01:30 1573310581 0 99911 1725 0
2016/03/23:09:28:35 1573310581 0 99911 1725 0
2016/03/23:13:12:52 1573310581 0 99911 1725 0
2016/03/23:17:53:06 1573310581 0 99911 1725 0
