Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price: Sales-Rank
2016/03/15:14:54:14 0471927120 3145 2195 688 26833
2016/03/15:17:37:19 0471927120 3145 2195 688 41062
2016/03/15:18:55:16 0471927120 3145 2195 688 41062
2016/03/15:20:19:22 0471927120 3145 2195 688 37604
2016/03/15:20:53:47 0471927120 3145 2195 688 37685
2016/03/15:22:49:08 0471927120 3145 2195 688 62806
2016/03/16:00:40:07 0471927120 3145 2195 688 62806
2016/03/16:08:17:47 0471927120 3145 2195 688 78957
2016/03/16:21:44:25 0471927120 3145 2195 688 82550
2016/03/16:23:35:26 0471927120 3145 2195 688 98673
2016/03/17:07:37:23 0471927120 3145 2195 688 110721
2016/03/17:09:03:59 0471927120 3145 2195 688 110721
2016/03/17:13:53:30 0471927120 3145 2195 688 112725
2016/03/17:14:43:45 0471927120 3145 2195 688 109239
2016/03/17:16:09:26 0471927120 3145 2195 688 109472
2016/03/17:17:27:53 0471927120 3145 2195 688 112445
2016/03/17:18:30:10 0471927120 3145 2195 688 112445
2016/03/17:22:34:00 0471927120 3145 2195 688 116562
2016/03/18:07:48:43 0471927120 3145 2195 688 136244
2016/03/18:09:00:48 0471927120 3145 2195 688 134551
2016/03/18:13:52:32 0471927120 3145 2195 688 136744
2016/03/19:00:45:08 0471927120 3145 2195 688 154103
2016/03/19:10:49:03 0471927120 3145 2195 688 158969
2016/03/19:13:15:45 0471927120 3145 2195 688 155749
2016/03/19:21:09:11 0471927120 3145 2195 686 30091
2016/03/19:23:46:57 0471927120 3145 2195 686 46687
2016/03/20:08:19:12 0471927120 3145 2195 686 73898
2016/03/20:09:59:47 0471927120 3145 2195 686 75591
2016/03/20:12:20:47 0471927120 3145 2195 686 75638
2016/03/20:13:50:10 0471927120 3145 2195 685 74734
2016/03/20:14:47:31 0471927120 3145 2195 684 74828
2016/03/20:18:10:35 0471927120 3145 2195 689 78667
2016/03/20:20:09:43 0471927120 3145 2195 1208 84430
2016/03/20:21:58:15 0471927120 3145 2195 1208 84566
2016/03/21:08:19:49 0471927120 3145 2195 1208 24547
2016/03/21:09:29:42 0471927120 3145 2195 1208 24547
2016/03/21:10:20:36 0471927120 3145 2195 1208 24992
2016/03/21:18:05:43 0471927120 3145 2195 1349 14668
2016/03/21:19:25:45 0471927120 3145 2195 1349 14668
2016/03/21:23:12:42 0471927120 3145 2195 1349 21256
2016/03/22:10:18:49 0471927120 3145 2195 1866 14235
2016/03/22:11:09:35 0471927120 3145 2195 1866 14236
2016/03/23:08:07:34 0471927120 3145 2195 1866 25883
2016/03/23:09:34:40 0471927120 3145 2195 1866 29145
2016/03/23:13:18:58 0471927120 3145 2195 1140 29016
2016/03/23:17:59:10 0471927120 3145 2195 2118 33468
2016/03/23:19:09:54 0471927120 3145 2195 2118 41145
2016/03/23:20:18:41 0471927120 3145 2195 2118 41160
2016/03/23:21:31:20 0471927120 3145 2195 2118 41160
2016/03/23:22:20:01 0471927120 3145 2195 2116 16904
2016/03/23:23:16:52 0471927120 3145 2195 2115 11457
2016/03/24:08:04:05 0471927120 3145 2195 2116 11675
2016/03/24:10:12:23 0471927120 3145 2195 2116 12934
2016/03/24:11:17:00 0471927120 3145 2195 2115 12934
2016/03/24:12:27:28 0471927120 3145 2195 2115 12936
2016/03/24:14:12:01 0471927120 3145 2195 2114 13596
2016/03/24:15:22:17 0471927120 3145 2195 2114 16629
2016/03/24:17:07:00 0471927120 3145 2195 2113 16629
2016/03/24:21:03:13 0471927120 3145 2195 2112 23383
2016/03/24:23:07:14 0471927120 3145 2195 2111 23934
2016/03/25:07:58:10 0471927120 3145 2195 2110 40943
2016/03/25:22:00:47 0471927120 3145 2195 2105 18853
2016/03/26:10:16:41 0471927120 3145 2195 2104 39083
2016/03/26:13:34:11 0471927120 3145 2195 2103 38010
2016/03/26:18:11:02 0471927120 3145 2195 2101 44197
2016/03/26:20:41:23 0471927120 3145 2195 2099 52287
2016/03/28:18:44:53 0471927120 3375 2195 2089 78855
2016/03/28:20:34:50 0471927120 3375 2195 2089 83572
2016/03/28:21:38:40 0471927120 3375 2195 2089 87931
2016/03/29:06:49:30 0471927120 3375 2195 2088 110683
2016/03/29:15:22:25 0471927120 3375 2195 2082 116604
2016/03/29:16:38:15 0471927120 3375 2195 2081 116511
2016/03/29:19:33:01 0471927120 3375 2195 2078 122497
2016/03/29:21:55:19 0471927120 3375 2195 2075 127845
2016/03/30:09:24:43 0471927120 3375 2195 2075 150641
2016/03/30:13:38:15 0471927120 3375 2195 1866 145722
2016/03/30:16:03:10 0471927120 3375 2195 1866 144733
2016/03/30:21:12:43 0471927120 3375 2195 1866 162651
2016/03/31:07:10:48 0471927120 3375 2195 1866 171616
2016/03/31:08:56:22 0471927120 3375 2195 1866 177807
2016/03/31:09:44:22 0471927120 3375 2195 1866 177807
2016/03/31:12:44:48 0471927120 3375 2195 1866 170625
2016/03/31:13:51:00 0471927120 3375 2195 1866 168513
2016/03/31:16:35:30 0471927120 3375 2195 1866 169209
2016/03/31:21:22:14 0471927120 3375 2195 1866 175323
2016/04/01:07:31:50 0471927120 3375 2195 1866 195597
2016/04/01:09:32:05 0471927120 3375 2195 1866 194402
2016/04/01:16:35:06 0471927120 3375 2195 1866 185972
2016/04/01:17:42:02 0471927120 3375 2195 1866 185972
2016/04/01:18:40:52 0471927120 3375 2195 1866 187803
2016/04/01:19:39:02 0471927120 3375 2195 1866 187803
2016/04/01:21:31:09 0471927120 3375 2195 1865 189639
2016/04/01:22:41:42 0471927120 3375 2195 1864 189639
2016/04/02:08:17:59 0471927120 3375 2195 1864 201194
2016/04/02:09:29:50 0471927120 3375 2195 1864 201378
2016/04/02:20:09:52 0471927120 3375 2195 1864 197351
2016/04/02:22:38:03 0471927120 3375 2195 1864 197602
2016/04/03:10:00:43 0471927120 3375 2195 1864 197220
2016/04/04:19:56:00 0471927120 3375 2195 1864 210440
2016/04/05:07:07:15 0471927120 3375 2195 647 222349
2016/04/05:15:17:13 0471927120 3375 2195 646 218029
2016/04/05:21:48:19 0471927120 3375 2195 646 227414
2016/04/06:07:05:01 0471927120 3375 2195 646 32972
2016/04/06:23:01:35 0471927120 3375 2195 1864 31435
2016/04/07:07:24:36 0471927120 3375 2195 1864 64015
2016/04/07:17:31:10 0471927120 3375 2195 1864 23508
2016/04/07:18:47:17 0471927120 3375 2195 1864 30452
2016/04/08:10:32:01 0471927120 3375 2195 1864 71749
2016/04/09:08:03:08 0471927120 3375 2195 1866 119028
2016/04/10:07:09:02 0471927120 3375 2195 1866 141279
2016/04/10:08:41:21 0471927120 3375 2195 1866 139751
2016/04/10:10:18:02 0471927120 3375 2195 1866 139752
2016/04/10:10:52:59 0471927120 3375 2195 1866 137312
2016/04/10:11:29:47 0471927120 3375 2195 1866 137312
2016/04/10:16:19:10 0471927120 3375 2195 1866 138724
2016/04/10:21:48:27 0471927120 3375 2195 1866 157804
2016/04/11:01:05:51 0471927120 3375 2195 1866 161046
2016/04/11:06:53:32 0471927120 3375 2195 1866 178228
2016/04/11:13:06:33 0471927120 3375 2195 1866 174532
2016/04/12:07:15:46 0471927120 3375 2195 1866 80658
2016/04/12:08:17:17 0471927120 3375 2195 1866 81000
2016/04/12:21:44:36 0471927120 3375 2195 1866 112165
2016/04/13:08:22:53 0471927120 3375 2195 1866 140392
2016/04/13:15:16:45 0471927120 3375 2195 1866 147096
2016/04/14:06:55:18 0471927120 3375 2195 1866 181529
2016/04/14:08:44:41 0471927120 3375 2195 1866 179256
2016/04/14:09:37:05 0471927120 3375 2195 1866 179256
2016/04/17:19:17:40 0471927120 3375 2195 1866 132044
2016/04/17:22:00:51 0471927120 3375 2195 1866 136283
2016/04/18:08:12:08 0471927120 3375 2195 1866 155355
2016/04/18:09:35:06 0471927120 3375 2195 1866 155355
