Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price: Sales-Rank 
2016/02/21:18:20:43 0415502888 1864 1564 1946 228680
2016/02/21:20:20:24 0415502888 1864 1564 1944 229863
2016/02/21:22:32:14 0415502888 1864 1564 1944 238994
2016/02/21:23:42:58 0415502888 1864 1564 1942 240046
2016/02/22:07:54:39 0415502888 1864 1564 1942 272444
2016/02/22:09:58:09 0415502888 1864 1564 1942 273966
2016/02/22:11:09:18 0415502888 1864 1564 1929 279091
2016/02/22:12:07:01 0415502888 1864 1564 1927 279091
2016/02/22:15:27:30 0415502888 1864 1564 1929 284221
2016/02/22:16:50:12 0415502888 1864 1564 1929 284269
2016/02/23:09:38:19 0415502888 1864 1564 2085 329040
2016/02/23:11:04:39 0415502888 1864 1564 2071 335160
2016/02/23:12:07:37 0415502888 1864 1564 2058 335543
2016/02/23:13:58:03 0415502888 1864 1564 2057 336736
2016/02/23:15:13:36 0415502888 1864 1564 2043 338253
2016/02/23:16:12:22 0415502888 1864 1564 2043 338252
2016/02/23:17:33:00 0415502888 1864 1564 2029 341833
2016/02/24:09:22:04 0415502888 1864 1564 1960 374431
2016/02/24:11:25:14 0415502888 1864 1564 1960 377289
2016/02/24:13:15:01 0415502888 1864 1564 1960 377443
2016/02/24:14:19:21 0415502888 1864 1564 1960 377483
2016/02/24:16:54:43 0415502888 1864 1564 1960 377697
2016/02/24:19:47:37 0415502888 1864 1564 1960 386163
2016/02/24:21:16:04 0415502888 1864 1564 1960 393208
2016/02/24:22:49:06 0415502888 1864 1564 1960 393207
2016/02/24:23:11:55 0415502888 1864 1564 1960 393595
2016/02/25:08:12:31 0415502888 1864 1564 1942 413746
2016/02/25:09:06:00 0415502888 1864 1564 1929 413746
2016/02/25:10:16:05 0415502888 1864 1564 1928 415278
2016/02/25:11:41:13 0415502888 1864 1564 1914 416999
2016/02/25:15:26:04 0415502888 1864 1564 1899 419171
2016/02/25:16:58:28 0415502888 1864 1564 1899 422607
2016/02/25:19:08:18 0415502888 1864 1564 1899 422644
2016/02/25:21:40:50 0415502888 1864 1564 1928 428201
2016/02/25:22:37:57 0415502888 1864 1564 1928 428201
2016/02/26:07:37:20 0415502888 1864 1564 1901 443585
2016/02/26:08:54:12 0415502888 1864 1564 1900 444204
2016/02/26:09:56:41 0415502888 1864 1564 1887 443753
2016/02/26:10:57:55 0415502888 1864 1564 1886 444053
2016/02/26:13:26:25 0415502888 1864 1564 2099 445002
2016/02/26:15:34:56 0415502888 1864 1564 2085 447373
2016/02/26:19:59:06 0415502888 1864 1564 2057 451505
2016/02/26:23:57:07 0415502888 1864 1564 2029 457614
2016/02/27:08:14:52 0415502888 1864 1564 1955 468312
2016/02/27:09:45:58 0415502888 1864 1564 1953 469217
2016/02/27:10:46:25 0415502888 1864 1564 1953 469590
2016/02/27:14:30:56 0415502888 1864 1564 1951 467196
2016/02/27:16:37:54 0415502888 1864 1564 1951 465917
2016/02/27:17:13:13 0415502888 1864 1564 1951 465943
2016/02/27:17:54:58 0415502888 1864 1564 1951 465943
2016/02/27:19:49:04 0415502888 1864 1564 1951 466487
2016/02/28:00:01:45 0415502888 1864 1564 1949 471706
2016/02/28:00:33:29 0415502888 1864 1564 1949 472197
2016/02/28:03:47:54 0415502888 1843 1564 1948 477879
2016/02/28:10:32:29 0415502888 1843 1564 1918 483335
2016/02/28:11:20:20 0415502888 1843 1564 1918 483745
2016/02/28:13:23:21 0415502888 1843 1564 1918 482401
2016/02/28:17:27:46 0415502888 1843 1564 1914 479714
2016/02/28:19:39:33 0415502888 1843 1564 1914 481219
2016/02/28:20:54:27 0415502888 1843 1564 1912 481414
2016/02/28:22:25:58 0415502888 1843 1564 1898 484225
2016/02/28:23:05:49 0415502888 1843 1564 1898 484429
2016/02/29:09:32:23 0415502888 1843 1564 2085 494507
2016/02/29:10:39:54 0415502888 1843 1564 2072 493827
2016/02/29:12:01:40 0415502888 1843 1564 2071 493888
2016/02/29:12:30:45 0415502888 1843 1564 2071 494898
2016/02/29:12:50:07 0415502888 1843 1564 2071 494898
2016/02/29:13:53:44 0415502888 1843 1564 2057 494987
2016/02/29:15:30:04 0415502888 1843 1564 2044 493973
2016/02/29:16:26:05 0415502888 1843 1564 2043 493973
2016/03/01:02:19:55 0415502888 1843 1584 2002 502592
2016/03/01:09:36:15 0415502888 1843 1584 1941 508162
2016/03/01:12:00:41 0415502888 1843 1584 1927 508844
2016/03/01:15:23:26 0415502888 1843 1584 1912 508666
2016/03/01:18:46:52 0415502888 1843 1584 1898 511417
2016/03/01:20:07:28 0415502888 1843 1584 1884 511480
2016/03/01:21:06:21 0415502888 1843 1584 1883 515955
2016/03/01:21:58:27 0415502888 1843 1584 1871 514441
2016/03/01:23:14:02 0415502888 1843 1584 1869 514664
2016/03/01:23:29:31 0415502888 1843 1584 1869 514664
2016/03/02:07:30:14 0415502888 1843 1584 1867 522884
2016/03/02:09:44:48 0415502888 1843 1584 1866 521222
2016/03/02:12:05:07 0415502888 1843 1584 1866 523410
2016/03/02:12:53:20 0415502888 1843 1584 1866 522382
2016/03/02:15:57:27 0415502888 1843 1584 1866 521704
2016/03/02:16:52:46 0415502888 1843 1584 1866 522126
2016/03/02:18:48:29 0415502888 1843 1584 1866 524729
2016/03/02:21:27:34 0415502888 1843 1584 1866 529636
2016/03/02:23:11:00 0415502888 1843 1584 1866 528564
2016/03/03:09:30:00 0415502888 1843 1584 1866 534831
2016/03/03:10:25:47 0415502888 1843 1584 1866 534831
2016/03/03:10:40:47 0415502888 1843 1584 1866 537215
2016/03/03:11:42:11 0415502888 1843 1584 1866 537215
2016/03/03:12:18:14 0415502888 1843 1584 1866 537215
2016/03/03:12:42:06 0415502888 1843 1584 1866 537215
2016/03/03:13:04:40 0415502888 1843 1584 1866 535739
2016/03/03:15:16:35 0415502888 1843 1584 1866 534293
2016/03/03:17:15:31 0415502888 1843 1584 1866 534209
2016/03/03:17:49:25 0415502888 1843 1584 1866 534209
2016/03/03:18:08:42 0415502888 1843 1584 1866 534209
2016/03/03:18:35:22 0415502888 1843 1584 1866 536416
2016/03/03:19:58:28 0415502888 1843 1584 1866 536526
2016/03/03:20:44:43 0415502888 1843 1584 1866 536526
2016/03/04:07:36:33 0415502888 1843 1584 1866 548518
2016/03/04:09:14:59 0415502888 1843 1584 1866 550859
2016/03/04:09:49:55 0415502888 1843 1584 1866 550859
2016/03/04:11:10:53 0415502888 1843 1584 1866 549403
2016/03/04:11:38:16 0415502888 1843 1584 1866 549403
2016/03/04:11:56:54 0415502888 1843 1584 1866 549403
2016/03/04:13:07:58 0415502888 1843 1584 1866 547660
2016/03/04:16:28:09 0415502888 1843 1584 1866 546999
2016/03/04:17:05:56 0415502888 1843 1584 1866 547491
2016/03/04:19:30:05 0415502888 1843 1584 1866 549405
2016/03/04:20:09:27 0415502888 1843 1584 1866 549405
2016/03/04:21:16:51 0415502888 1843 1584 1866 553075
2016/03/04:22:38:55 0415502888 1843 1584 1866 553075
2016/03/04:23:33:58 0415502888 1843 1584 1866 553075
2016/03/05:08:44:01 0415502888 1843 1584 1866 559104
