Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price: Sales-Rank
2016/02/25:19:08:35 0241235960 699 318 506 624
2016/02/25:21:41:06 0241235960 699 315 506 710
2016/02/25:22:38:13 0241235960 699 315 506 710
2016/02/26:07:37:36 0241235960 699 362 506 806
2016/02/26:08:54:28 0241235960 699 362 506 806
2016/02/26:09:56:57 0241235960 699 362 506 785
2016/02/26:10:58:11 0241235960 699 362 506 785
2016/02/26:13:26:41 0241235960 699 362 506 755
2016/02/26:15:35:13 0241235960 699 362 506 735
2016/02/26:19:59:23 0241235960 699 348 506 562
2016/02/26:23:57:23 0241235960 699 335 506 437
2016/02/27:08:15:09 0241235960 699 348 506 21
2016/02/27:09:46:14 0241235960 699 348 506 19
2016/02/27:10:46:42 0241235960 699 348 506 19
2016/02/27:14:31:13 0241235960 699 348 506 21
2016/02/27:16:38:10 0241235960 699 348 506 24
2016/02/27:17:13:30 0241235960 699 335 506 24
2016/02/27:17:55:14 0241235960 699 335 506 28
2016/02/27:19:49:20 0241235960 699 335 506 28
2016/02/28:00:02:01 0241235960 699 335 506 43
2016/02/28:00:33:45 0241235960 699 335 506 43
2016/02/28:03:48:10 0241235960 699 335 506 55
2016/02/28:10:32:45 0241235960 699 348 506 72
2016/02/28:11:20:36 0241235960 699 348 506 72
2016/02/28:13:23:38 0241235960 699 348 506 73
2016/02/28:17:28:02 0241235960 699 348 506 80
2016/02/28:19:39:50 0241235960 699 335 506 89
2016/02/28:20:54:43 0241235960 699 322 506 89
2016/02/28:22:26:14 0241235960 699 322 506 113
2016/02/28:23:06:05 0241235960 699 322 506 113
2016/02/29:09:32:55 0241235960 699 335 506 155
2016/02/29:10:40:10 0241235960 699 335 505 151
2016/02/29:12:01:57 0241235960 699 335 285 144
2016/02/29:12:31:01 0241235960 699 335 285 144
2016/02/29:12:50:23 0241235960 699 335 285 144
2016/02/29:13:54:01 0241235960 699 335 285 144
2016/02/29:15:30:20 0241235960 699 372 285 135
2016/02/29:16:26:21 0241235960 699 382 506 135
2016/03/01:02:20:12 0241235960 699 382 506 202
2016/03/01:09:36:32 0241235960 699 382 506 274
2016/03/01:12:00:57 0241235960 699 382 506 269
2016/03/01:15:23:42 0241235960 699 382 506 262
2016/03/01:18:47:08 0241235960 699 382 506 293
2016/03/01:20:07:44 0241235960 699 382 506 293
2016/03/01:21:06:38 0241235960 699 382 506 267
2016/03/01:21:58:43 0241235960 699 382 506 261
2016/03/01:23:14:18 0241235960 699 382 506 261
2016/03/01:23:29:47 0241235960 699 382 506 261
