Time: ISBN: Retail-Price: Lowest-New-Price: Lowest-Used-Price: Sales-Rank 
2016/02/10:15:15:30 3319168738 6251 4777 4800 83886
2016/02/10:17:02:27 3319168738 6251 4777 4800 86700
2016/02/10:18:27:13 3319168738 6251 4777 4800 86802
2016/02/10:22:26:05 3319168738 6251 4777 4800 98747
2016/02/11:07:44:11 3319168738 6251 4777 4800 49112
2016/02/11:09:34:25 3319168738 6251 4777 4800 26903
2016/02/11:10:01:04 3319168738 6251 4777 4800 26903
2016/02/11:11:51:37 3319168738 6251 4777 4800 27771
2016/02/11:12:01:03 3319168738 6251 4777 4800 27771
2016/02/11:12:07:48 3319168738 6251 4777 4800 27771
2016/02/11:12:52:31 3319168738 6251 4777 4800 29660
2016/02/11:14:05:44 3319168738 6251 4777 4800 29660
2016/02/11:15:25:01 3319168738 6251 4777 4800 32911
2016/02/11:17:11:02 3319168738 6251 4777 4800 41365
2016/02/11:18:59:24 3319168738 6251 4777 4800 41369
2016/02/11:22:04:32 3319168738 6251 4777 4800 58058
2016/02/12:07:31:30 3319168738 6251 4777 4800 89081
2016/02/12:09:20:46 3319168738 6251 4777 4800 101088
2016/02/12:09:37:47 3319168738 6251 4777 4800 101088
2016/02/12:09:40:46 3319168738 6251 4777 4800 101088
2016/02/13:12:34:49 3319168738 6251 4777 4800 142523
2016/02/13:12:35:43 3319168738 6251 4777 4800 142523
2016/02/13:12:41:55 3319168738 6251 4777 4800 142523
2016/02/13:12:42:42 3319168738 6251 4777 4800 142523
2016/02/13:12:43:21 3319168738 6251 4777 4800 142523
2016/02/13:13:26:43 3319168738 6251 4777 4800 142913
2016/02/13:13:34:45 3319168738 6251 4777 4800 142913
2016/02/13:15:20:25 3319168738 6251 4777 4800 145918
2016/02/18:17:18:03 3319168738 6251 4608 4800 259389
2016/02/18:18:04:13 3319168738 6251 4608 4800 259491
2016/02/18:19:12:01 3319168738 6251 4608 4800 259302
2016/02/18:20:40:42 3319168738 6251 4608 4800 259439
2016/02/18:21:42:47 3319168738 6251 4608 4800 266898
2016/02/18:22:40:25 3319168738 6251 4608 4800 267041
